version,seconds,cpu,processes,mem_used_mb,memused_percent
v1,381.816,0.36,1,296.36,0.02
v1,382.393,0.38,1,296.36,0.02
v1,382.967,0.48,1,296.36,0.02
v1,383.548,0.38,1,296.36,0.02
v1,384.123,0.38,1,296.36,0.02
v1,384.701,0.46,1,296.36,0.02
v1,385.281,0.44,1,296.36,0.02
v1,385.859,0.5,1,296.36,0.02
v1,386.447,0.4,1,296.36,0.02
v1,387.022,0.58,1,297.28,0.02
v1,387.605,0.2,1,297.28,0.02
v1,388.186,0.18,1,297.28,0.02
v1,388.76,0.4,1,297.28,0.02
v1,389.337,0.48,1,297.28,0.02
v1,389.916,0.36,1,297.28,0.02
v1,390.493,0.42,1,297.28,0.02
v1,391.081,0.46,1,297.28,0.02
v1,391.661,0.34,1,297.28,0.02
v1,392.236,0.36,1,297.28,0.02
v1,392.818,0.38,1,297.28,0.02
v1,393.392,0.38,1,297.28,0.02
v1,393.968,0.26,1,297.28,0.02
v1,394.547,0.4,1,297.28,0.02
v1,395.121,0.4,1,297.28,0.02
v1,395.695,0.42,1,297.28,0.02
v1,396.275,0.4,1,297.28,0.02
v1,396.852,0.46,1,297.28,0.02
v1,397.431,0.28,1,297.28,0.02
v1,398.008,0.18,1,297.28,0.02
v1,398.582,0.22,1,297.28,0.02
v1,399.163,0.32,1,297.28,0.02
v1,399.74,0.4,1,297.28,0.02
v1,400.317,0.36,1,297.28,0.02
v1,400.897,0.5,1,297.28,0.02
v1,401.481,0.34,1,297.28,0.02
v1,402.06,0.44,1,297.28,0.02
v1,402.636,0.46,1,297.28,0.02
v1,403.21,0.38,1,297.28,0.02
v1,403.789,0.36,1,297.28,0.02
v1,404.364,0.34,1,297.28,0.02
v1,404.943,0.42,1,297.28,0.02
v1,405.522,0.36,1,297.28,0.02
v1,406.099,0.42,1,297.28,0.02
v1,406.689,0.4,1,297.28,0.02
v1,407.265,0.36,1,297.44,0.02
v1,407.84,0.32,1,297.44,0.02
v1,408.42,0.34,1,297.44,0.02
v1,408.994,0.46,1,297.44,0.02
v1,409.569,0.44,1,297.44,0.02
v1,410.149,0.38,1,297.44,0.02
v1,410.724,0.32,1,297.44,0.02
v1,411.308,0.34,1,297.44,0.02
v1,411.886,0.56,1,297.44,0.02
v1,412.47,0.42,1,297.44,0.02
v1,413.05,0.4,1,297.44,0.02
v1,413.629,0.42,1,297.44,0.02
v1,414.203,0.44,1,297.44,0.02
v1,414.785,0.42,1,297.44,0.02
v1,415.362,0.38,1,297.44,0.02
v1,415.937,0.42,1,297.44,0.02
v1,416.517,0.4,1,297.44,0.02
v1,417.092,0.3,1,297.44,0.02
v1,417.673,0.2,1,297.44,0.02
v1,418.247,0.3,1,297.44,0.02
v1,418.823,0.32,1,297.44,0.02
v1,419.402,0.48,1,297.44,0.02
v1,419.979,0.36,1,297.44,0.02
v1,420.555,0.46,1,297.44,0.02
v1,421.138,0.36,1,297.44,0.02
v1,421.713,0.56,1,297.68,0.02
v1,422.301,0.52,1,298.06,0.02
v1,422.877,0.34,1,298.06,0.02
v1,423.454,0.4,1,298.06,0.02
v1,424.034,0.32,1,298.06,0.02
v1,424.611,0.48,1,298.06,0.02
v1,425.187,0.42,1,298.23,0.02
v1,425.768,0.34,1,298.23,0.02
v1,426.346,0.36,1,298.23,0.02
v1,426.937,0.4,1,298.23,0.02
v1,427.515,0.24,1,298.23,0.02
v1,428.096,0.14,1,298.23,0.02
v1,428.681,0.12,1,298.23,0.02
v1,429.261,0.34,1,298.23,0.02
v1,429.838,0.34,1,298.23,0.02
v1,430.418,0.5,1,299.0,0.02
v1,431.002,0.46,1,299.0,0.02
v1,431.584,0.46,1,299.26,0.02
v1,432.166,0.32,1,299.26,0.02
v1,432.741,0.36,1,299.26,0.02
v1,433.323,0.5,1,299.26,0.02
v1,433.899,0.44,1,299.26,0.02
v1,434.477,0.4,1,299.26,0.02
v1,435.059,0.38,1,299.26,0.02
v1,435.639,0.42,1,299.26,0.02
v1,436.216,0.38,1,301.16,0.02
v1,436.797,0.08,1,303.05,0.02
v1,437.375,0.06,1,303.05,0.02
v1,437.954,0.1,1,303.05,0.02
v1,438.53,0.06,1,303.05,0.02
v1,439.105,0.04,1,303.05,0.02
v1,439.685,0.08,1,303.05,0.02
v1,440.259,0.06,1,303.05,0.02
v1,440.836,0.12,1,303.05,0.02
v1,441.415,0.08,1,303.05,0.02
v1,441.991,0.12,1,303.05,0.02
v1,442.574,0.12,1,303.05,0.02
v1,443.149,0.12,1,303.05,0.02
v1,443.725,0.16,1,303.05,0.02
v1,444.305,0.04,1,303.05,0.02
v1,444.881,0.06,1,303.05,0.02
v1,445.456,0.44,39,317.8,0.02
v1,446.049,1.14,49,2802.59,0.02
v1,446.645,2.94,49,2835.98,0.02
v1,447.256,3.1,49,2846.57,0.02
v1,447.855,2.14,49,2836.35,0.02
v1,448.46,2.04,49,2684.31,0.02
v1,449.072,2.0,49,2850.91,0.02
v1,449.661,3.54,49,2857.64,0.02
v1,450.268,2.3,49,2858.48,0.02
v1,450.858,3.14,49,2851.98,0.02
v1,451.447,3.5,49,2862.59,0.02
v1,452.035,3.24,49,2869.57,0.02
v1,452.626,2.72,47,2710.9,0.02
v1,453.216,3.16,49,2736.18,0.02
v1,453.806,3.5,49,2897.48,0.02
v1,454.396,3.34,49,2905.46,0.02
v1,454.987,3.16,49,2585.85,0.02
v1,455.577,3.5,49,2924.49,0.02
v1,456.167,3.46,49,2779.64,0.02
v1,456.757,3.44,49,2957.07,0.02
v1,457.347,3.24,49,2959.63,0.02
v1,457.937,3.34,49,2794.16,0.02
v1,458.525,4.26,49,2984.59,0.02
v1,459.115,3.9,49,2982.6,0.02
v1,459.707,3.54,49,2661.83,0.02
v1,460.297,3.62,49,2849.97,0.02
v1,460.887,3.32,49,2839.52,0.02
v1,461.475,3.72,49,3016.57,0.02
v1,462.063,4.0,49,3017.68,0.02
v1,462.654,2.8,49,3015.09,0.02
v1,463.242,2.12,49,2499.43,0.02
v1,463.83,3.0,49,3026.8,0.02
v1,464.422,2.66,49,2843.12,0.02
v1,465.011,2.6,49,2852.64,0.02
v1,465.6,2.3,49,2845.63,0.02
v1,466.187,2.28,49,3020.41,0.02
v1,466.778,2.3,49,2865.69,0.02
v1,467.366,2.84,49,3040.98,0.02
v1,467.956,2.8,49,3045.11,0.02
v1,468.545,2.88,49,2879.85,0.02
v1,469.132,2.78,49,2885.84,0.02
v1,469.72,2.58,49,2723.52,0.02
v1,470.311,2.66,49,2718.7,0.02
v1,470.921,3.5,49,3076.49,0.02
v1,471.532,3.3,49,2902.34,0.02
v1,472.144,3.04,49,2903.19,0.02
v1,472.72,2.96,49,2769.85,0.02
v1,473.316,3.22,49,3107.55,0.02
v1,473.901,2.56,49,2933.28,0.02
v1,474.487,3.26,49,3119.6,0.02
v1,475.073,3.34,49,3115.71,0.02
v1,475.659,2.48,49,2942.22,0.02
v1,476.247,2.98,49,3134.64,0.02
v1,476.837,2.94,49,2948.45,0.02
v1,477.422,3.06,49,3112.26,0.02
v1,478.009,3.02,49,2766.11,0.02
v1,478.595,2.64,49,2938.82,0.02
v1,479.18,2.4,49,3116.09,0.02
v1,479.766,2.7,49,3121.75,0.02
v1,480.352,2.4,49,3123.88,0.02
v1,480.938,2.7,49,2772.67,0.02
v1,481.53,2.58,49,3104.91,0.02
v1,482.108,2.54,49,2936.18,0.02
v1,482.686,2.7,49,3109.15,0.02
v1,483.264,2.36,49,2591.22,0.02
v1,483.843,2.92,49,3106.57,0.02
v1,484.42,2.76,49,3112.66,0.02
v1,484.998,2.64,49,3113.37,0.02
v1,485.576,2.18,49,2775.47,0.02
v1,486.155,2.24,49,2588.56,0.02
v1,486.733,2.56,49,2941.63,0.02
v1,487.319,2.56,49,2932.67,0.02
v1,487.904,2.88,49,2942.85,0.02
v1,488.491,2.64,49,2934.35,0.02
v1,489.077,2.88,49,3108.28,0.02
v1,489.664,2.68,49,2768.0,0.02
v1,490.249,3.8,49,2942.93,0.02
v1,490.837,3.66,49,2768.33,0.02
v1,491.422,3.14,49,3115.98,0.02
v1,492.007,2.72,49,2944.34,0.02
v1,492.593,3.18,49,3116.71,0.02
v1,493.178,3.78,49,3121.51,0.02
v1,493.764,2.88,49,3123.93,0.02
v1,494.35,2.94,49,3116.73,0.02
v1,494.935,2.64,49,2597.76,0.02
v1,495.523,2.6,49,2938.04,0.02
v1,496.107,3.24,49,3118.79,0.02
v1,496.693,2.8,49,3113.96,0.02
v1,497.277,2.76,49,3122.08,0.02
v1,497.862,2.86,49,3132.87,0.02
v1,498.446,2.58,49,2772.6,0.02
v1,499.032,3.08,49,2932.61,0.02
v1,499.618,2.4,49,2933.55,0.02
v1,500.205,2.74,49,2766.04,0.02
v1,500.791,3.04,49,3114.92,0.02
v1,501.375,2.34,49,2768.75,0.02
v1,501.96,2.84,49,3112.44,0.02
v1,502.544,2.88,49,3117.84,0.02
v1,503.13,2.38,49,3112.62,0.02
v1,503.714,2.7,49,2941.0,0.02
v1,504.301,3.2,49,3115.0,0.02
v1,504.889,2.8,49,2941.53,0.02
v1,505.475,2.82,49,3115.57,0.02
v1,506.059,3.04,49,3113.17,0.02
v1,506.645,2.42,49,2940.11,0.02
v1,507.23,2.66,49,2590.0,0.02
v1,507.817,2.3,49,2754.24,0.02
v1,508.392,2.48,49,3110.55,0.02
v1,508.97,2.58,49,3108.22,0.02
v1,509.551,2.54,49,3107.59,0.02
v1,510.127,2.6,49,2939.85,0.02
v1,510.703,2.94,49,3099.26,0.02
v1,511.279,2.48,49,2932.07,0.02
v1,511.856,2.98,49,2936.37,0.02
v1,512.434,3.22,49,3113.75,0.02
v1,513.009,2.7,49,2949.85,0.02
v1,513.585,2.44,47,2947.65,0.02
v1,514.164,2.88,49,2940.98,0.02
v1,514.75,3.12,49,3108.7,0.02
v1,515.336,2.3,49,2760.3,0.02
v1,515.92,2.98,49,3109.6,0.02
v1,516.506,3.08,49,2939.98,0.02
v1,517.091,2.94,48,2934.73,0.02
v1,517.676,3.6,49,3114.53,0.02
v1,518.262,2.9,49,3114.15,0.02
v1,518.852,2.7,46,2944.88,0.02
v1,519.439,2.94,49,3121.02,0.02
v1,520.025,2.82,49,3123.47,0.02
v1,520.61,2.5,49,3121.12,0.02
v1,521.195,2.46,49,3119.65,0.02
v1,521.78,2.68,46,2769.89,0.02
v1,522.367,2.88,49,2947.97,0.02
v1,522.952,2.62,49,2945.19,0.02
v1,523.54,2.98,49,2949.62,0.02
v1,524.126,2.92,49,2937.76,0.02
v1,524.713,3.5,49,3113.74,0.02
v1,525.299,2.5,46,2760.43,0.02
v1,525.885,2.72,49,3102.73,0.02
v1,526.471,2.84,49,3110.24,0.02
v1,527.056,2.58,49,3103.63,0.02
v1,527.641,2.76,49,3107.03,0.02
v1,528.226,2.38,49,2935.05,0.02
v1,528.811,2.48,48,2761.12,0.02
v1,529.398,3.2,49,3112.45,0.02
v1,529.984,2.54,49,3106.75,0.02
v1,530.57,2.08,49,2937.82,0.02
v1,531.154,2.66,49,2762.95,0.02
v1,531.729,2.46,49,2752.52,0.02
v1,532.305,2.54,49,2926.65,0.02
v1,532.881,2.6,49,3103.69,0.02
v1,533.459,2.7,49,3102.33,0.02
v1,534.036,2.34,49,2930.2,0.02
v1,534.614,2.6,46,2929.12,0.02
v1,535.192,2.58,49,3109.2,0.02
v1,535.77,2.44,49,2932.47,0.02
v1,536.347,2.52,49,3111.39,0.02
v1,536.924,2.74,49,3095.96,0.02
v1,537.505,2.88,49,3114.02,0.02
v1,538.083,2.82,49,3107.76,0.02
v1,538.659,2.86,49,3130.78,0.02
v1,539.235,2.52,49,3108.6,0.02
v1,539.81,2.36,49,2937.74,0.02
v1,540.387,2.64,49,3115.63,0.02
v1,540.966,2.46,49,2767.17,0.02
v1,541.542,2.9,49,2932.23,0.02
v1,542.119,2.8,49,3110.92,0.02
v1,542.697,3.2,49,3111.94,0.02
v1,543.274,2.74,49,2934.39,0.02
v1,543.85,2.34,49,2937.5,0.02
v1,544.428,2.36,47,2753.86,0.02
v1,545.003,2.52,49,3102.3,0.02
v1,545.58,2.34,46,2761.95,0.02
v1,546.157,2.56,49,3104.86,0.02
v1,546.733,2.5,49,3102.83,0.02
v1,547.31,2.88,49,3109.17,0.02
v1,547.888,2.66,49,2931.06,0.02
v1,548.464,2.16,49,2581.06,0.02
v1,549.04,2.48,49,3105.96,0.02
v1,549.617,2.3,49,2924.71,0.02
v1,550.195,2.8,49,3102.53,0.02
v1,550.772,2.62,49,3107.03,0.02
v1,551.349,2.42,49,3109.45,0.02
v1,551.927,2.54,49,2942.96,0.02
v1,552.505,2.46,47,2762.31,0.02
v1,553.086,2.84,49,3102.22,0.02
v1,553.663,2.82,49,3102.88,0.02
v1,554.241,2.42,49,2763.65,0.02
v1,554.818,2.84,49,3100.86,0.02
v1,555.408,2.52,49,3117.97,0.02
v1,555.998,3.1,49,2766.97,0.02
v1,556.587,4.12,46,2948.29,0.02
v1,557.178,3.26,49,2932.85,0.02
v1,557.771,2.88,49,3110.91,0.02
v1,558.359,2.52,49,2762.72,0.02
v1,558.949,2.48,49,2925.13,0.02
v1,559.538,3.12,49,3104.98,0.02
v1,560.128,3.06,49,3112.09,0.02
v1,560.717,2.72,47,2763.54,0.02
v1,561.307,2.68,49,3110.76,0.02
v1,561.897,2.44,49,2941.42,0.02
v1,562.486,2.62,49,2940.2,0.02
v1,563.076,2.8,49,3142.08,0.02
v1,563.665,3.32,49,3122.94,0.02
v1,564.256,3.26,49,3123.53,0.02
v1,564.847,3.22,49,3122.02,0.02
v1,565.437,2.78,49,2953.63,0.02
v1,566.028,2.66,49,3125.06,0.02
v1,566.618,3.3,49,3125.32,0.02
v1,567.208,2.56,49,3133.72,0.02
v1,567.798,2.52,49,3138.38,0.02
v1,568.388,2.68,49,2949.67,0.02
v1,568.978,2.22,46,2772.35,0.02
v1,569.568,2.12,49,2760.51,0.02
v1,570.16,2.54,49,3111.88,0.02
v1,570.75,3.16,49,3120.52,0.02
v1,571.341,2.8,49,3115.75,0.02
v1,571.931,2.8,49,2942.57,0.02
v1,572.522,2.68,49,2947.08,0.02
v1,573.112,2.94,48,2970.95,0.02
v1,573.702,2.84,49,3112.44,0.02
v1,574.292,2.8,49,2945.04,0.02
v1,574.879,3.7,49,3131.02,0.02
v1,575.469,3.12,49,2944.59,0.02
v1,576.059,2.38,47,2768.62,0.02
v1,576.649,2.54,49,2934.67,0.02
v1,577.238,2.44,49,2938.84,0.02
v1,577.829,2.8,49,2941.44,0.02
v1,578.419,2.92,49,2764.07,0.02
v1,579.008,2.56,49,2934.73,0.02
v1,579.598,2.46,49,2930.78,0.02
v1,580.185,2.6,49,3113.39,0.02
v1,580.776,2.48,49,3112.52,0.02
v1,581.366,2.84,46,2763.48,0.02
v1,581.956,2.24,47,2768.57,0.02
v1,582.548,3.1,49,3107.84,0.02
v1,583.138,2.9,49,3115.0,0.02
v1,583.727,2.86,49,2938.22,0.02
v1,584.315,2.82,49,3113.43,0.02
v1,584.905,2.92,49,2767.2,0.02
v1,585.492,3.12,49,3119.13,0.02
v1,586.082,2.4,48,2588.81,0.02
v1,586.671,3.18,49,2945.7,0.02
v1,587.259,3.84,49,3119.46,0.02
v1,587.85,2.98,47,2602.46,0.02
v1,588.439,3.2,49,3112.04,0.02
v1,589.03,2.14,49,2938.72,0.02
v1,589.619,2.3,49,2923.96,0.02
v1,590.208,2.5,49,2928.09,0.02
v1,590.798,2.44,49,2935.82,0.02
v1,591.389,2.36,49,2930.68,0.02
v1,591.977,2.32,49,2760.96,0.02
v1,592.566,2.9,49,2936.73,0.02
v1,593.156,2.4,49,3105.43,0.02
v1,593.745,2.62,49,3105.4,0.02
v1,594.335,2.86,49,2937.5,0.02
v1,594.928,3.28,49,3116.56,0.02
v1,595.519,2.52,49,2942.65,0.02
v1,596.11,2.5,49,3123.22,0.02
v1,596.701,2.92,49,2955.42,0.02
v1,597.292,3.18,49,3117.22,0.02
v1,597.882,2.48,49,3116.35,0.02
v1,598.472,2.68,48,2940.78,0.02
v1,599.061,2.86,49,3120.04,0.02
v1,599.65,2.52,49,2766.09,0.02
v1,600.239,2.68,49,2941.55,0.02
v1,600.829,2.36,49,2943.51,0.02
v1,601.42,2.96,46,2949.54,0.02
v1,602.009,2.98,49,2942.28,0.02
v1,602.6,2.58,49,3108.39,0.02
v1,603.19,2.34,49,3115.35,0.02
v1,603.782,2.4,49,3115.52,0.02
v1,604.371,2.4,49,2946.27,0.02
v1,604.961,3.2,49,3128.59,0.02
v1,605.551,2.78,49,2943.43,0.02
v1,606.142,3.1,49,2947.03,0.02
v1,606.732,2.5,49,2946.7,0.02
v1,607.321,2.64,49,3109.22,0.02
v1,607.911,2.62,49,2761.36,0.02
v1,608.497,2.3,46,2927.7,0.02
v1,609.085,2.76,49,3109.21,0.02
v1,609.676,2.84,49,2943.09,0.02
v1,610.266,2.78,49,2933.01,0.02
v1,610.857,2.88,49,3112.03,0.02
v1,611.448,3.08,49,3112.45,0.02
v1,612.035,2.42,49,2588.61,0.02
v1,612.624,3.02,49,3121.94,0.02
v1,613.214,3.02,49,3101.0,0.02
v1,613.805,2.9,49,3116.55,0.02
v1,614.395,2.62,49,2936.15,0.02
v1,614.986,2.76,49,2944.43,0.02
v1,615.573,2.5,49,3104.64,0.02
v1,616.161,2.38,49,2758.84,0.02
v1,616.752,2.76,49,2937.36,0.02
v1,617.34,2.76,49,3111.98,0.02
v1,617.931,3.28,46,2934.56,0.02
v1,618.52,2.56,49,2935.71,0.02
v1,619.108,2.72,49,2937.29,0.02
v1,619.7,2.86,49,3116.49,0.02
v1,620.29,2.76,49,2940.48,0.02
v1,620.879,2.72,49,2751.12,0.02
v1,621.47,2.42,49,3109.42,0.02
v1,622.061,2.14,49,3100.76,0.02
v1,622.652,2.42,49,2755.5,0.02
v1,623.239,2.82,49,3101.15,0.02
v1,623.828,2.38,49,3102.53,0.02
v1,624.415,2.24,49,2755.24,0.02
v1,625.004,3.18,49,3109.42,0.02
v1,625.592,2.5,49,3112.96,0.02
v1,626.181,2.96,49,3107.66,0.02
v1,626.771,2.66,49,2940.19,0.02
v1,627.361,3.24,49,3107.05,0.02
v1,627.949,2.92,49,2940.1,0.02
v1,628.536,2.72,49,2932.49,0.02
v1,629.123,2.72,49,2927.73,0.02
v1,629.711,2.66,49,2930.79,0.02
v1,630.3,3.02,49,2931.13,0.02
v1,630.889,2.96,49,2935.43,0.02
v1,631.479,2.98,49,3118.42,0.02
v1,632.067,2.7,49,3107.28,0.02
v1,632.655,2.52,47,2767.92,0.02
v1,633.243,2.68,49,2934.44,0.02
v1,633.829,2.4,49,2593.77,0.02
v1,634.419,3.08,49,3113.76,0.02
v1,635.009,3.24,49,2950.05,0.02
v1,635.597,3.04,49,2938.02,0.02
v1,636.186,2.76,49,3106.98,0.02
v1,636.779,2.44,46,2933.44,0.02
v1,637.371,2.94,49,3112.08,0.02
v1,637.961,2.62,49,3115.72,0.02
v1,638.553,2.6,49,3120.5,0.02
v1,639.144,2.54,49,3118.88,0.02
v1,639.734,2.86,49,3121.5,0.02
v1,640.324,2.46,49,3127.99,0.02
v1,640.914,2.8,49,3124.83,0.02
v1,641.501,2.62,47,2771.43,0.02
v1,642.091,2.62,49,3125.51,0.02
v1,642.68,3.02,49,3127.26,0.02
v1,643.271,2.84,49,2953.77,0.02
v1,643.859,2.3,48,2949.12,0.02
v1,644.449,2.94,49,3131.32,0.02
v1,645.037,2.76,49,3133.01,0.02
v1,645.627,2.54,49,2770.16,0.02
v1,646.215,3.18,49,3123.4,0.02
v1,646.805,2.34,49,2769.26,0.02
v1,647.394,3.0,49,3126.62,0.02
v1,647.983,3.02,49,2940.56,0.02
v1,648.574,2.9,49,3111.72,0.02
v1,649.166,2.68,49,2933.62,0.02
v1,649.755,2.16,49,2933.17,0.02
v1,650.345,3.0,49,3108.47,0.02
v1,650.934,2.92,49,3119.81,0.02
v1,651.522,2.82,49,3120.21,0.02
v1,652.113,2.28,49,2767.72,0.02
v1,652.7,2.7,46,2941.87,0.02
v1,653.291,2.98,49,2764.35,0.02
v1,653.883,2.7,49,2755.76,0.02
v1,654.472,2.88,49,2937.0,0.02
v1,655.061,2.54,49,2926.86,0.02
v1,655.65,2.82,49,3103.14,0.02
v1,656.24,3.16,49,3121.91,0.02
v1,656.83,2.92,49,3112.1,0.02
v1,657.421,2.74,49,3105.36,0.02
v1,658.012,2.36,49,2767.37,0.02
v1,658.6,2.46,49,2757.53,0.02
v1,659.19,2.98,49,3114.68,0.02
v1,659.778,2.8,49,3115.44,0.02
v1,660.366,2.76,49,3114.5,0.02
v1,660.955,2.64,49,2942.4,0.02
v1,661.544,2.78,49,3106.21,0.02
v1,662.135,2.62,49,2589.62,0.02
v1,662.723,3.44,49,3110.04,0.02
v1,663.313,2.98,49,2767.43,0.02
v1,663.902,3.08,49,2931.31,0.02
v1,664.492,2.7,49,2925.64,0.02
v1,665.081,2.64,49,3101.6,0.02
v1,665.669,2.24,46,2755.29,0.02
v1,666.255,2.84,49,2935.74,0.02
v1,666.846,3.04,49,3102.49,0.02
v1,667.435,2.32,49,3106.08,0.02
v1,668.024,2.92,49,3114.59,0.02
v1,668.614,2.74,49,3113.39,0.02
v1,669.202,3.34,49,3123.28,0.02
v1,669.792,2.8,49,2943.92,0.02
v1,670.38,2.66,46,2941.42,0.02
v1,670.972,2.6,49,2952.61,0.02
v1,671.561,2.98,49,2948.58,0.02
v1,672.149,2.52,49,3121.05,0.02
v1,672.738,2.5,49,2946.58,0.02
v1,673.325,2.28,46,2939.13,0.02
v1,673.916,2.4,47,2942.23,0.02
v1,674.503,1.86,49,2759.52,0.02
v1,675.092,2.62,49,3106.99,0.02
v1,675.684,2.7,49,2942.87,0.02
v1,676.295,2.78,49,2756.96,0.02
v1,676.903,2.76,49,3118.42,0.02
v1,677.513,2.76,49,3109.4,0.02
v1,678.09,2.72,49,2932.29,0.02
v1,678.666,2.6,49,3110.13,0.02
v1,679.243,2.42,46,2941.61,0.02
v1,679.82,2.54,49,3103.56,0.02
v1,680.397,2.6,49,3116.86,0.02
v1,680.974,2.62,49,3107.99,0.02
v1,681.55,2.62,49,2942.62,0.02
v1,682.126,2.38,49,2938.45,0.02
v1,682.704,2.52,49,2939.78,0.02
v1,683.278,3.16,49,3120.06,0.02
v1,683.857,2.86,49,3119.85,0.02
v1,684.434,2.26,49,2946.95,0.02
v1,685.012,2.36,49,2952.36,0.02
v1,685.587,2.72,49,3129.98,0.02
v1,686.162,2.98,49,3128.73,0.02
v1,686.738,2.76,49,3132.38,0.02
v1,687.315,2.54,49,2961.24,0.02
v1,687.892,2.5,49,2775.66,0.02
v1,688.468,2.4,49,3115.52,0.02
v1,689.043,2.62,49,3119.73,0.02
v1,689.619,2.6,49,3111.26,0.02
v1,690.194,2.98,49,3129.63,0.02
v1,690.771,2.86,49,3126.06,0.02
v1,691.347,3.06,49,3128.54,0.02
v1,691.925,2.58,49,3125.81,0.02
v1,692.501,2.38,49,2773.54,0.02
v1,693.079,2.86,49,3122.29,0.02
v1,693.654,2.74,48,2941.87,0.02
v1,694.232,2.88,49,2766.29,0.02
v1,694.809,2.78,49,3111.6,0.02
v1,695.388,2.68,49,2935.25,0.02
v1,695.964,2.72,46,2939.59,0.02
v1,696.555,2.64,49,3117.58,0.02
v1,697.145,2.56,49,2769.64,0.02
v1,697.735,2.56,49,3113.58,0.02
v1,698.325,3.44,49,3121.17,0.02
v1,698.913,3.34,49,3119.73,0.02
v1,699.502,3.02,49,2943.22,0.02
v1,700.092,3.06,49,3145.74,0.02
v1,700.68,2.68,49,2944.93,0.02
v1,701.268,3.24,49,3119.76,0.02
v1,701.857,3.08,49,3120.27,0.02
v1,702.446,2.62,49,3121.68,0.02
v1,703.036,3.1,49,3120.3,0.02
v1,703.626,3.16,49,2605.5,0.02
v1,704.216,2.94,49,3129.3,0.02
v1,704.804,2.74,49,3126.52,0.02
v1,705.393,3.0,49,2951.18,0.02
v1,705.983,3.36,46,2952.98,0.02
v1,706.573,3.42,49,3131.63,0.02
v1,707.163,3.12,49,2950.73,0.02
v1,707.752,2.24,49,3131.2,0.02
v1,708.345,2.7,49,2950.33,0.02
v1,708.934,2.68,49,2780.3,0.02
v1,709.523,2.66,49,3122.63,0.02
v1,710.097,2.4,49,2952.32,0.02
v1,710.674,3.2,49,3119.56,0.02
v1,711.248,3.0,49,2941.86,0.02
v1,711.824,2.8,49,3115.82,0.02
v1,712.401,2.56,49,2949.25,0.02
v1,712.976,3.26,49,3126.1,0.02
v1,713.551,2.82,49,2958.4,0.02
v1,714.128,2.48,49,2952.4,0.02
v1,714.705,2.4,49,3128.28,0.02
v1,715.281,2.06,49,2429.92,0.02
v1,715.857,2.96,49,3119.99,0.02
v1,716.435,3.14,49,3125.67,0.02
v1,717.009,2.92,49,2945.68,0.02
v1,717.583,2.94,49,3119.95,0.02
v1,718.16,2.6,49,3135.66,0.02
v1,718.739,3.0,49,3125.02,0.02
v1,719.313,2.86,49,3126.78,0.02
v1,719.888,2.6,49,2947.15,0.02
v1,720.465,2.88,49,3156.91,0.02
v1,721.041,2.92,49,2963.02,0.02
v1,721.616,2.78,49,3126.08,0.02
v1,722.192,2.68,49,2953.63,0.02
v1,722.769,2.58,49,2946.25,0.02
v1,723.345,2.56,49,2948.5,0.02
v1,723.925,2.68,49,3119.7,0.02
v1,724.501,2.8,49,3119.53,0.02
v1,725.075,2.48,49,2770.31,0.02
v1,725.65,2.78,49,3118.73,0.02
v1,726.224,3.0,49,2939.61,0.02
v1,726.799,3.36,49,3131.53,0.02
v1,727.376,2.92,49,2944.02,0.02
v1,727.952,2.72,49,3120.12,0.02
v1,728.527,2.72,49,2951.57,0.02
v1,729.103,2.44,49,2942.26,0.02
v1,729.679,2.58,49,3115.3,0.02
v1,730.255,2.98,49,3131.87,0.02
v1,730.83,2.92,49,2941.3,0.02
v1,731.408,2.44,49,2949.24,0.02
v1,731.984,2.62,49,3123.18,0.02
v1,732.56,2.86,49,2952.19,0.02
v1,733.137,3.06,49,2948.26,0.02
v1,733.711,2.92,49,2942.66,0.02
v1,734.288,2.68,49,2949.6,0.02
v1,734.865,2.44,49,2937.58,0.02
v1,735.442,2.54,49,2940.96,0.02
v1,736.018,2.88,49,3114.16,0.02
v1,736.596,2.74,49,2768.22,0.02
v1,737.172,2.38,49,2940.17,0.02
v1,737.746,2.26,46,2779.8,0.02
v1,738.323,2.96,49,3120.34,0.02
v1,738.899,2.68,49,2765.89,0.02
v1,739.476,2.78,49,3114.72,0.02
v1,740.065,2.82,49,2951.0,0.02
v1,740.654,2.9,49,2946.02,0.02
v1,741.242,3.64,49,3116.16,0.02
v1,741.832,3.16,49,3123.27,0.02
v1,742.421,2.82,49,3126.69,0.02
v1,743.011,2.74,49,3115.46,0.02
v1,743.599,2.9,48,2777.33,0.02
v1,744.188,3.08,49,3121.16,0.02
v1,744.777,2.96,49,2947.91,0.02
v1,745.366,2.8,48,2945.97,0.02
v1,745.956,3.16,49,3117.58,0.02
v1,746.544,2.9,49,3129.47,0.02
v1,747.134,3.32,49,3155.84,0.02
v1,747.723,3.2,49,3141.41,0.02
v1,748.312,3.28,49,3132.06,0.02
v1,748.899,2.92,49,2782.69,0.02
v1,749.488,3.5,49,3127.72,0.02
v1,750.077,2.38,49,2597.38,0.02
v1,750.663,2.16,49,2593.4,0.02
v1,751.252,2.82,49,3111.04,0.02
v1,751.841,2.9,49,3125.64,0.02
v1,752.43,3.02,49,3122.2,0.02
v1,753.018,2.64,49,2947.71,0.02
v1,753.604,2.86,49,2767.72,0.02
v1,754.191,3.1,49,3128.23,0.02
v1,754.778,2.76,49,3121.55,0.02
v1,755.366,2.78,49,3122.72,0.02
